record_id,record_type,drive_file_id,drive_filename,drive_mime_type,drive_size_bytes,archive_filename,internal_filename,volume,issue,article_number,year,article_title,author,printed_page_range,pdf_pages,sha256,text_extraction_status,research_status,local_path,text_path,notes
M-0149,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v01-v10/archive/vol02/iss1/005-music-in-american-moravian-communities-transplanted-traditions-in-indigenous-practices.pdf,2,1,5,1982,Music in American Moravian Communities: Transplanted Traditions in Indigenous Practices,Jeannine S. Ingram,,15,cda1712c8bc46e4352952f4aa2f07b0fa62b1cde16e1b297afe8a5c4b82e6f10,extracted,title/keyword triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol02/iss1/005-music-in-american-moravian-communities-transplanted-traditions-in-indigenous-practices.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol02/iss1/005-music-in-american-moravian-communities-transplanted-traditions-in-indigenous-practices.txt,kind=article
M-0150,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v01-v10/archive/vol02/iss1/006-shaker-music.pdf,2,1,6,1982,Shaker Music,Daniel W. Patterson,,13,51d09c5d59790feb658f090716ae1badf79985081981a8f24d9a2a3f9df2029c,extracted,title/keyword triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol02/iss1/006-shaker-music.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol02/iss1/006-shaker-music.txt,kind=article
M-0151,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v01-v10/archive/vol02/iss1/007-harmonist-music-between-1927-and-1832-a-reappraisal.pdf,2,1,7,1982,Harmonist Music Between 1927 and 1832: A Reappraisal,Richard D. Wetzel,,21,c4b8b2212172c58b2f7bf93023a95009ddd82affc52da593ffca502641c637a2,extracted,title/keyword triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol02/iss1/007-harmonist-music-between-1927-and-1832-a-reappraisal.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol02/iss1/007-harmonist-music-between-1927-and-1832-a-reappraisal.txt,kind=article
M-0152,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v01-v10/archive/vol02/iss1/008-review-of-seven-american-utopias-the-architecture-of-communitarian-socialism.pdf,2,1,8,1982,Review of Seven American Utopias: The Architecture of Communitarian Socialism,Nancy C. Kraybill,,5,d9e302464b1eec627ea7c9247f3fdb8a0cbd96bbcaf948799f34d0038c7a60fd,extracted,metadata triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol02/iss1/008-review-of-seven-american-utopias-the-architecture-of-communitarian-socialism.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol02/iss1/008-review-of-seven-american-utopias-the-architecture-of-communitarian-socialism.txt,kind=book_review
M-0153,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v01-v10/archive/vol02/iss1/009-review-of-planned-and-utopian-experiments-four-new-jersey-towns.pdf,2,1,9,1982,Review of Planned and Utopian Experiments: Four New Jersey Towns,Larry Gerlach,,3,17d6fea755dd37c5e946aef5d7c929e11f9a8258f79d9bf524ac7eabba9c5a33,extracted,metadata triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol02/iss1/009-review-of-planned-and-utopian-experiments-four-new-jersey-towns.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol02/iss1/009-review-of-planned-and-utopian-experiments-four-new-jersey-towns.txt,kind=book_review
M-0154,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v01-v10/archive/vol02/iss1/010-review-of-radical-sects-of-revolutionary-new-england.pdf,2,1,10,1982,Review of Radical Sects of Revolutionary New England,Benjamin H. Newcomb,,3,6ebf57c5131ffdcfeb054839a934238d9468af687819814ee8cbc8a690a2511e,extracted,metadata triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol02/iss1/010-review-of-radical-sects-of-revolutionary-new-england.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol02/iss1/010-review-of-radical-sects-of-revolutionary-new-england.txt,kind=book_review
M-0155,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v01-v10/archive/vol02/iss1/011-review-of-the-righteous-remnant-the-house-of-david.pdf,2,1,11,1982,Review of The Righteous Remnant: The House of David,Donald W. Whisenhunt,,4,105c7d77506e1ac4a73692406bf5578b46f3de57cdf8660e76b171881219c7ff,extracted,metadata triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol02/iss1/011-review-of-the-righteous-remnant-the-house-of-david.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol02/iss1/011-review-of-the-righteous-remnant-the-house-of-david.txt,kind=book_review
M-0156,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v01-v10/archive/vol02/iss1/012-review-of-a-fearful-innocence.pdf,2,1,12,1982,Review of A Fearful Innocence,Susan M. Hartmann,,3,1c53cb2716eceb83e02e08df573b6269db41e47900cf53173ad9b2b0b4b47518,extracted,metadata triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol02/iss1/012-review-of-a-fearful-innocence.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol02/iss1/012-review-of-a-fearful-innocence.txt,kind=book_review
M-0157,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v01-v10/archive/vol02/iss1/013-review-of-utopias-on-puget-sound.pdf,2,1,13,1982,Review of Utopias on Puget Sound,Robert S. Fogarty,,3,b9f626972937d017c7432851ed47c8d65fafcce69f9d7f70b2af51cbc00507d7,extracted,metadata triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol02/iss1/013-review-of-utopias-on-puget-sound.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol02/iss1/013-review-of-utopias-on-puget-sound.txt,kind=book_review
M-0158,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/001-front-matter.pdf,3,1,1,1983,Front Matter,,,9,317f3979712e41aa52ca639579ff3e240927de7c0352faec39feb26fafd8a231,extracted,metadata triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/001-front-matter.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/001-front-matter.txt,kind=front_matter
M-0159,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/002-contents.pdf,3,1,2,1983,Contents,,,3,e301d24320937b14884f2483901d9331feb8d7d5243023ddb99f82b093ff3c38,extracted,metadata triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/002-contents.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/002-contents.txt,kind=contents
M-0160,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/003-a-note-from-the-editor.pdf,3,1,3,1983,A Note from the Editor,Mario S. De Pillis,,3,616213bfa3fcf3e0d52c137be7b085d85ca163a01f0bdb17faab0d555cf71e8b,extracted,metadata triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/003-a-note-from-the-editor.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/003-a-note-from-the-editor.txt,kind=editorial
M-0161,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/004-a-preliminary-examination-of-the-shaker-attitude-toward-work.pdf,3,1,4,1983,A Preliminary Examination of the Shaker Attitude toward Work,Rosemary D. Gooden,,16,91c67a0ce98d1dee6dccc79a91f3e6c7927b6a46186f6cabc06a50fe21b3bbc6,extracted,title/keyword triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/004-a-preliminary-examination-of-the-shaker-attitude-toward-work.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/004-a-preliminary-examination-of-the-shaker-attitude-toward-work.txt,kind=article
M-0162,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/005-sex-roles-in-nineteenth-century-american-communal-societies.pdf,3,1,5,1983,Sex Roles in Nineteenth-century American Communal Societies,Jeanette C. Lauer and Robert H. Lauer,,14,0e96561b3997681faa59d5ca8a5353cf07ee023c4f3041e373b545eb4aa5c260,extracted,title/keyword triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/005-sex-roles-in-nineteenth-century-american-communal-societies.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/005-sex-roles-in-nineteenth-century-american-communal-societies.txt,kind=article
M-0163,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/006-anarchy-community-at-modern-times-1851-1863.pdf,3,1,6,1983,"Anarchy & Community at Modern Times, 1851-1863",John Calvin Spurlock,29-47,20,d87b8f3e702e3d07daab915b1173776fbbace379ca3a7ae5d12a73587cd6b102,extracted,close-read relevant,unpacked/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/006-anarchy-community-at-modern-times-1851-1863.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/006-anarchy-community-at-modern-times-1851-1863.txt,kind=article
M-0164,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/007-topos-utopia-in-landauer-s-buber-s-social-philosophy.pdf,3,1,7,1983,Topos & Utopia in Landauer's & Buber's Social Philosophy,Avraham Yassour,,21,fc47c87dd217b0cd448b3c500a4101d5f865407e0ff2456fc35dc79eb2b2ec76,extracted,title/keyword triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/007-topos-utopia-in-landauer-s-buber-s-social-philosophy.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/007-topos-utopia-in-landauer-s-buber-s-social-philosophy.txt,kind=article
M-0165,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/008-intercommunal-relationships-among-nineteenth-century-communal-societies-in-america.pdf,3,1,8,1983,Intercommunal Relationships among Nineteenth-century Communal Societies in America,Otohiko Okugawa,68-82,16,e768ebe3dda151281b07a3c8b348c9d078e6254b0c101ec478849ef6a80eaaeb,extracted,close-read relevant,unpacked/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/008-intercommunal-relationships-among-nineteenth-century-communal-societies-in-america.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/008-intercommunal-relationships-among-nineteenth-century-communal-societies-in-america.txt,kind=article
M-0166,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/009-communes-the-outside-world-seclusion-involvement.pdf,3,1,9,1983,Communes & the Outside World: Seclusion & Involvement,Yaacov Oved,83-92,11,01f02fa52bf15bede578ffb91c7de73b9a39cca358c422bf4b65f61179eff1b0,extracted,close-read relevant,unpacked/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/009-communes-the-outside-world-seclusion-involvement.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/009-communes-the-outside-world-seclusion-involvement.txt,kind=article
M-0167,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/010-from-utopian-communities-to-utopian-writings-a-change-in-form-purpose.pdf,3,1,10,1983,From Utopian Communities to Utopian Writings: A Change in Form & Purpose,Howard P. Segal,,9,4189c812221683b85f3db64d5c49821e306f4819f293b3ae2c927083e007f7cc,extracted,title/keyword triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/010-from-utopian-communities-to-utopian-writings-a-change-in-form-purpose.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/010-from-utopian-communities-to-utopian-writings-a-change-in-form-purpose.txt,kind=article
M-0168,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/011-utopians-communalism-the-great-depression.pdf,3,1,11,1983,"Utopians, Communalism & the Great Depression",Donald W. Whisenhunt,,11,da6b0122f6d588508df18b5a6d5506f9917cfd670ad2da84955c541b576eec9a,extracted,title/keyword triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/011-utopians-communalism-the-great-depression.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/011-utopians-communalism-the-great-depression.txt,kind=article
M-0169,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/012-anglo-american-salvation-army-farm-colonies-1890-1910.pdf,3,1,12,1983,"Anglo-American Salvation Army Farm Colonies, 1890-1910",Norman H. Murdoch,,12,48f0a8f3beaaec645bf42bc001e1ab2f785b9b81e7ae68d7324a2d09e59c9e92,extracted,title/keyword triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/012-anglo-american-salvation-army-farm-colonies-1890-1910.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/012-anglo-american-salvation-army-farm-colonies-1890-1910.txt,kind=article
M-0170,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/013-occupational-changes-among-the-old-order-amish-in-the-holmes-county-vicinity-of-ohio.pdf,3,1,13,1983,Occupational Changes among the Old Order Amish in the Holmes County Vicinity of Ohio,John L. Nethers,,20,03e1fa94b6f47ebdf267272c3e1cb5a664066ad4acb3ca494ee8e48282e4769e,extracted,title/keyword triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/013-occupational-changes-among-the-old-order-amish-in-the-holmes-county-vicinity-of-ohio.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/013-occupational-changes-among-the-old-order-amish-in-the-holmes-county-vicinity-of-ohio.txt,kind=article
M-0171,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/014-research-note-rufus-rockwell-wilson-s-tour-of-five-utopian-communities-in-1888.pdf,3,1,14,1983,Research Note: Rufus Rockwell Wilson's Tour of Five Utopian Communities in 1888,Herbert A. Wisbey Jr.,,8,c7ee5d12938ef0cbafd45045c66e15ddbf037e09a3c49492740a55c16825da2f,extracted,title/keyword triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/014-research-note-rufus-rockwell-wilson-s-tour-of-five-utopian-communities-in-1888.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/014-research-note-rufus-rockwell-wilson-s-tour-of-five-utopian-communities-in-1888.txt,kind=article
M-0172,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/015-document-henri-levi-s-the-perilous-voyage-to-icaria-1848.pdf,3,1,15,1983,Document: Henri Levi's The Perilous Voyage to Icaria (1848),Jane Dupree Begos,,12,9406459522dfae145884dc611d0386598edc4ebd9e79b68bf6690a5fd4251258,extracted,title/keyword triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/015-document-henri-levi-s-the-perilous-voyage-to-icaria-1848.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/015-document-henri-levi-s-the-perilous-voyage-to-icaria-1848.txt,kind=article
M-0173,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/016-j-c-miiller-w-c-peters-at-economy-a-reappraisal.pdf,3,1,16,1983,J. C. Miiller & W. C. Peters at Economy: A Reappraisal,Richard D. Wetzel,,18,572875d64b6d0815049a6cfad4b08a447f527f763fdd02388d4300f937162307,extracted,title/keyword triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/016-j-c-miiller-w-c-peters-at-economy-a-reappraisal.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/016-j-c-miiller-w-c-peters-at-economy-a-reappraisal.txt,kind=article
M-0174,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/017-review-of-the-shaker-holy-land-a-community-portrait.pdf,3,1,17,1983,Review of The Shaker Holy Land: A Community Portrait,John Harlow Ott,,3,339b14ba3ca34fc3e904d2705161660ff1df1e1de35ae82a63c44d98b19f09f7,extracted,metadata triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/017-review-of-the-shaker-holy-land-a-community-portrait.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/017-review-of-the-shaker-holy-land-a-community-portrait.txt,kind=book_review
M-0175,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/018-review-of-the-sodus-shaker-community.pdf,3,1,18,1983,Review of The Sodus Shaker Community,Rose Mary Lawson,,3,7979d0c3e4a246d5a07fb7479d871b0653cd35bad68c16d1aa74c9853d44e029,extracted,metadata triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/018-review-of-the-sodus-shaker-community.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/018-review-of-the-sodus-shaker-community.txt,kind=book_review
M-0176,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/019-review-of-the-shaker-spiritual.pdf,3,1,19,1983,Review of The Shaker Spiritual,Roger L. Hall,,4,832fa19cde24726adc1c3149da34f6d0abe37842cceadeebcd8a7a0c6d9f1a6e,extracted,metadata triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/019-review-of-the-shaker-spiritual.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/019-review-of-the-shaker-spiritual.txt,kind=book_review
M-0177,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/020-review-of-music-of-the-shakers-stereo-phonograph-record.pdf,3,1,20,1983,Review of Music of the Shakers [Stereo Phonograph Record],Bill C. Malone,,3,82cabb79c5e0dfe3bb56c89d158856f4468c600bb8064dcfe6f200afed91d887,extracted,metadata triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/020-review-of-music-of-the-shakers-stereo-phonograph-record.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/020-review-of-music-of-the-shakers-stereo-phonograph-record.txt,kind=book_review
M-0178,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/021-review-of-the-grand-domestic-revolution-a-history-of-feminist-designs-for-american-homes-neighborhoods-and-cit.pdf,3,1,21,1983,"Review of The Grand Domestic Revolution: A History of Feminist Designs for American Homes, Neighborhoods, and Cities",Carl Guarini,,4,e2fbf4422d87d21619dbe3ea5a4fdbb4d50275fe057f0d2494a2fadcc7abcfdd,extracted,metadata triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/021-review-of-the-grand-domestic-revolution-a-history-of-feminist-designs-for-american-homes-neighborhoods-and-cit.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/021-review-of-the-grand-domestic-revolution-a-history-of-feminist-designs-for-american-homes-neighborhoods-and-cit.txt,kind=book_review
M-0179,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/022-review-of-the-boundaries-of-utopia.pdf,3,1,22,1983,Review of The Boundaries of Utopia,John Bonsignore,,4,1039ccd48a9ba250192b5529002afd3c8a3cc89adea0c5ae291e6a92afb8ab6e,extracted,metadata triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/022-review-of-the-boundaries-of-utopia.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/022-review-of-the-boundaries-of-utopia.txt,kind=book_review
M-0180,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/023-review-of-extraordinary-groups-the-sociology-of-unconventional-life-styles.pdf,3,1,23,1983,Review of Extraordinary Groups: The Sociology of Unconventional Life-Styles,William F. Vartorella,,4,24b573117fa48102c054d18abb7a633f0e2a7cdcf0e62ded737e9c5826a4ca28,extracted,metadata triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/023-review-of-extraordinary-groups-the-sociology-of-unconventional-life-styles.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/023-review-of-extraordinary-groups-the-sociology-of-unconventional-life-styles.txt,kind=book_review
M-0181,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/024-review-of-passionate-liberator-theodore-dwight-weld-and-the-dilemma-of-reform.pdf,3,1,24,1983,Review of Passionate Liberator: Theodore Dwight Weld and the Dilemma of Reform,Frank H. Smyrl,,3,51559e1ace2a2e552f50cff787a55ba6429af84ddf68e43bf13083533e3c1b8e,extracted,metadata triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/024-review-of-passionate-liberator-theodore-dwight-weld-and-the-dilemma-of-reform.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/024-review-of-passionate-liberator-theodore-dwight-weld-and-the-dilemma-of-reform.txt,kind=book_review
M-0182,archive_pdf,REDACTED,vol01-25.zip,application/zip,70803110,vol01-25.zip,COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/025-back-matter.pdf,3,1,25,1983,Back Matter,,,6,402caadbb1504c20585c525bcc73930a9785933be5d4cb782bbae58b27e31b11,extracted,metadata triaged,unpacked/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/025-back-matter.pdf,text/vol01-25/COMMUNAL-SOCIETIES-v01-v10/archive/vol03/iss1/025-back-matter.txt,kind=back_matter
